placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,1,100,Robust Scaler,"(None, 10, 10, 7)","(None, 1)",0.05218297615647316,0.3424694836139679,0.9827035069465637,0.9418153166770935
Dashboard,1,200,Robust Scaler,"(None, 20, 10, 7)","(None, 1)",0.019735753536224365,0.22930605709552765,0.9942587018013,0.9645519852638245
Dashboard,1,300,Robust Scaler,"(None, 30, 10, 7)","(None, 1)",0.009381351061165333,0.06421057879924774,0.9972738027572632,0.9909518361091614
Dashboard,1,400,Robust Scaler,"(None, 40, 10, 7)","(None, 1)",0.009495790116488934,0.035698678344488144,0.9976538419723511,0.9922446012496948
Dashboard,1,500,Robust Scaler,"(None, 50, 10, 7)","(None, 1)",0.005740792956203222,0.019457073882222176,0.9986084699630737,0.9973142147064209
