placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,2,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.1309300810098648,0.337272971868515,0.954530656337738,0.9070082306861877
Below Suspension,2,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.050912320613861084,0.2733639180660248,0.9852182269096375,0.9433252811431885
Below Suspension,2,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.04027261957526207,0.17696407437324524,0.9888638257980347,0.9708071947097778
Below Suspension,2,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.01770426519215107,0.12262667715549469,0.9954752922058105,0.9711670279502869
Below Suspension,2,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.04576657712459564,0.08338197320699692,0.9876620769500732,0.97812819480896
