placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,2,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.07768414914608002,0.3298129737377167,0.9743930101394653,0.9102036356925964
Below Suspension,2,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.04980622977018356,0.39501845836639404,0.9837769269943237,0.9056540131568909
Below Suspension,2,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.11420799791812897,0.22954045236110687,0.9593492746353149,0.9332213997840881
Below Suspension,2,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.039655040949583054,0.18309198319911957,0.9887452721595764,0.9533180594444275
Below Suspension,2,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.028609884902834892,0.23471520841121674,0.9925346374511719,0.9572736620903015
