placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.033274099230766296,0.1649925708770752,0.9895185232162476,0.9504539370536804
Below Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.020057890564203262,0.11258741468191147,0.9945182204246521,0.9754223227500916
Below Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.024968765676021576,0.08230793476104736,0.9932383894920349,0.9866192936897278
Below Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.03678316995501518,0.034720439463853836,0.9902553558349609,0.9912086129188538
Below Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.03286663442850113,0.06001242995262146,0.991402268409729,0.985234797000885
