placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,1,100,Robust Scaler,"(None, 10, 10, 7)","(None, 1)",0.03512312099337578,0.30608049035072327,0.9885700345039368,0.9449108242988586
Below Suspension,1,200,Robust Scaler,"(None, 20, 10, 7)","(None, 1)",0.020717740058898926,0.1887415051460266,0.9937491416931152,0.9675604701042175
Below Suspension,1,300,Robust Scaler,"(None, 30, 10, 7)","(None, 1)",0.009403763338923454,0.0759042501449585,0.997236967086792,0.9895269274711609
Below Suspension,1,400,Robust Scaler,"(None, 40, 10, 7)","(None, 1)",0.011413038708269596,0.047778237611055374,0.9965769052505493,0.990753173828125
Below Suspension,1,500,Robust Scaler,"(None, 50, 10, 7)","(None, 1)",0.015279344283044338,0.06016544997692108,0.996390700340271,0.9820053577423096
