placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,1,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.12055613845586777,0.12926550209522247,0.9537016749382019,0.9541448354721069
Dashboard,1,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.09807169437408447,0.17614594101905823,0.9644992351531982,0.9568999409675598
Dashboard,1,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.014831267297267914,0.18268609046936035,0.995947539806366,0.9760615825653076
Dashboard,1,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.014928889460861683,0.17757408320903778,0.9958845973014832,0.9784489274024963
Dashboard,1,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.02703438512980938,0.017441928386688232,0.9933466911315918,0.9977618455886841
