placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.15913034975528717,0.1528160572052002,0.9378619194030762,0.9555469155311584
Below Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.06695115566253662,0.1317073404788971,0.9774783849716187,0.9607449173927307
Below Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.055638693273067474,0.07956988364458084,0.9831138849258423,0.9761868715286255
Below Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.11727803945541382,0.0684979036450386,0.9623655676841736,0.9832092523574829
Below Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.02845839038491249,0.042405564337968826,0.9928638935089111,0.9935803413391113
