placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,3,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.05624067783355713,0.1454855054616928,0.9818249940872192,0.9519486427307129
Dashboard,3,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.021297290921211243,0.16358192265033722,0.993626594543457,0.9735530614852905
Dashboard,3,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.02444600686430931,0.05434917286038399,0.9935961365699768,0.9924402832984924
Dashboard,3,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.01098989974707365,0.02924201823771,0.9968637824058533,0.993267834186554
Dashboard,3,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.024614935740828514,0.07111496478319168,0.9940675497055054,0.9861518740653992
