placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,2,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.0566447414457798,0.1574382334947586,0.9801105856895447,0.9443240761756897
Dashboard,2,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.04065416008234024,0.21856066584587097,0.9871957898139954,0.9359387755393982
Dashboard,2,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.03606279566884041,0.13015355169773102,0.9897008538246155,0.9624142646789551
Dashboard,2,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.08516789227724075,0.05628321319818497,0.9723193645477295,0.9718535542488098
Dashboard,2,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.08987554907798767,0.0902765542268753,0.969378650188446,0.974058985710144
