placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 1)",0.015517358668148518,0.2319488674402237,0.9951480031013489,0.944585919380188
Below Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 1)",0.031598787754774094,0.10308308154344559,0.9904564023017883,0.9753530621528625
Below Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 1)",0.009087184444069862,0.07634357362985611,0.9974241852760315,0.985485315322876
Below Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 1)",0.014625498093664646,0.06708891689777374,0.9960797429084778,0.9887533783912659
Below Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 1)",0.009498237632215023,0.17809340357780457,0.9974637031555176,0.9616654515266418
